PlayerId,Number,Name,PositionId,BirthDate,Nationality,Height,FootId,Value,ValueUnitId,Age,TeamId
2089,13,Onur Kintas,3,1 Oca 1992,Türkiye,"1,80m",1,10,1,31,76
2090,36,Mustafa Kemal Karaman,3,13 Nis 2001,Almanya,-,1,10,1,22,76
2091,88,Tahir Kaan Özdogan,3,17 Şub 2005,Türkiye,-,,10,1,18,76
2092,21,Gökmen Aydogdu,4,27 Ağu 2000,Türkiye,"1,80m",2,10,1,23,76
2093,77,Ömer Gür,4,3 Nis 1994,Türkiye,"1,75m",2,10,1,29,76
2094,6,Ogulcan Inanc,5,9 Ağu 2003,Türkiye,-,,25,1,20,76
2095,23,Soner Besen,5,16 Tem 2003,Türkiye,"1,82m",1,10,1,20,76
2096,64,Eray Gürcan,5,16-May-04,Türkiye,"1,86m",2,10,1,19,76
2097,14,Ibrahim Cagri Oguz,6,25-May-99,Türkiye,"1,74m",2,50,1,24,76
2098,34,Emre Can Gecgel,6,1 Oca 2004,Türkiye,-,,10,1,19,76
2099,-,Murad Han Gönen,7,18 Şub 1999,Türkiye,"1,71m",1,50,1,24,76
2100,-,Ömer Faruk Caliskan,7,20 Ara 1999,Türkiye,"1,70m",2,50,1,23,76
2101,8,Samil Basaran,7,20-Mar-97,Türkiye,"1,77m",1,50,1,26,76
2102,17,Berkay Akgül,7,24 Oca 2003,Türkiye,-,3,10,1,20,76
2103,10,Cem Aktas,8,15 Ağu 1996,Türkiye,"1,74m",2,50,1,27,76
2104,11,Necati Gökhan Karpuz,8,16 Ağu 2004,Türkiye,"1,80m",2,10,1,19,76
2105,30,Eren Sahin,9,1-May-01,Türkiye,-,2,75,1,22,76
2106,99,Alperen Kahraman,9,5 Oca 2001,Türkiye,-,,25,1,22,76
2107,7,Emre Balki,9,1-Mar-95,Türkiye,"1,78m",2,10,1,28,76
2108,39,Ege Özkayimoglu,11,18 Tem 2001,Türkiye,"1,85m",2,100,1,22,76
2109,9,Ahmet Hakan Sahin,11,11-Mar-99,Türkiye,"1,83m",2,10,1,24,76
2110,18,Yigit Türkmen,11,15 Tem 2004,Türkiye,"1,90m",1,10,1,19,76
2111,20,Kerem Sercan Kara,11,15 Eyl 2005,Türkiye,-,,10,1,18,76
2112,27,Burak Capkinoglu,1,25 Şub 1995,Türkiye,"1,86m",2,150,1,28,60
2113,54,Emircan Secgin,1,3 Nis 2002,Türkiye,"1,92m",2,25,1,21,60
2114,1,Onur Can Özdemir,1,28-Mar-02,Türkiye,"1,85m",2,10,1,21,60
2115,15,Kutay Yokuslu,2,17 Oca 1999,Türkiye,"1,90m",2,200,1,24,60
2116,50,Ali Keten,2,13 Oca 1996,Türkiye,-,1,200,1,27,60
2117,6,Eren Tokat,2,21 Şub 1993,Türkiye,-,1,125,1,30,60
2118,-,Oguzhan Capar,2,8 Eki 1996,Türkiye,"1,80m",2,100,1,27,60
2119,5,Emirhan Bayrak,2,27 Eki 2004,Türkiye,"1,85m",2,10,1,18,60
2120,33,Cagtay Kurukalip,3,24 Şub 2002,Türkiye,"1,72m",1,100,1,21,60
2121,20,Ahmet Devret,3,3 Oca 1988,Türkiye,"1,75m",1,50,1,35,60
2122,55,Onur Ural,4,22 Şub 1997,Türkiye,"1,80m",2,200,1,26,60
2123,66,Abdurrahman Canli,5,4-May-97,Türkiye,"1,81m",2,300,1,26,60
2124,22,Kaan Yüksel,5,21 Nis 1997,Türkiye,"1,84m",2,125,1,26,60
2125,8,Göktan Isilak,6,23 Tem 2002,Türkiye,"1,72m",2,150,1,21,60
2126,28,Bugra Cagliyan,6,13 Nis 2004,Türkiye,-,2,150,1,19,60
2127,21,Emir Biberoglu,6,20-May-01,Türkiye,"1,80m",1,25,1,22,60
2128,23,Timur Temeltas,6,13 Oca 1992,Almanya,"1,76m",2,25,1,31,60
2129,80,Muhammed Demirci,7,3 Oca 1995,Türkiye,"1,69m",1,150,1,28,60
2130,78,Bertul Kocabas,7,15 Şub 1992,Türkiye,"1,71m",2,75,1,31,60
2131,11,Enes Soy,8,20 Ara 1995,Türkiye,"1,86m",1,200,1,27,60
2132,7,Ömer Kusan,8,29 Ağu 1999,Türkiye,"1,72m",3,125,1,24,60
2133,17,Süleyman Günes,9,4 Oca 1997,Türkiye,"1,85m",2,200,1,26,60
2134,77,Muhammed Ergin,9,24 Nis 2001,Türkiye,-,2,50,1,22,60
2135,10,Ahmet Sivri,11,6 Tem 1999,Türkiye,"1,85m",2,150,1,24,60
2136,19,Artun Akcakin,11,6-May-93,Türkiye,"1,83m",1,150,1,30,60
2137,9,Hamza Kücükköylü,11,10 Haz 1996,Türkiye,"1,82m",2,100,1,27,60
2138,41,Cantug Temel,1,10 Haz 1994,Türkiye,"1,88m",2,175,1,29,68
2139,13,Özgün Ali Köklü,1,15 Tem 1998,Türkiye,"1,92m",,10,1,25,68
2140,26,Erkan Bilicitürk,1,1 Haz 2005,Türkiye,"1,90m",3,10,1,18,68
2141,58,Ismail Ozan Karabudak,1,2 Eyl 2000,Türkiye,"1,93m",1,10,1,23,68
2142,4,Abdullah Celik,2,19 Tem 1997,Avusturya,"1,90m",1,200,1,26,68
2143,5,Hakan Cinemre,2,14 Şub 1994,Türkiye,"1,84m",2,75,1,29,68
2144,48,Ismail Tarim,2,28 Oca 2004,Türkiye,"1,90m",2,50,1,19,68
2145,-,Ridvan Oruc Reis,2,8 Şub 2003,Türkiye,"1,85m",2,10,1,20,68
2146,22,Batuhan Akyüz,2,7 Tem 1999,Türkiye,-,2,10,1,24,68
2147,3,Erkul Kücük,3,16 Eyl 1995,Türkiye,-,1,200,1,28,68
2148,30,Sirac Susancak,3,19 Tem 2000,Türkiye,-,1,50,1,23,68
2149,2,Hüseyin Eren Bektas,4,4 Eki 1999,Türkiye,-,2,150,1,24,68
2150,19,Kerem Kilic,4,1 Eki 2000,Türkiye,-,2,50,1,23,68
2151,94,Berke Kilic,4,24 Ağu 2004,Türkiye,"1,67m",2,10,1,19,68
2152,22,Fatih Mert Cirtlik,5,12 Tem 2002,Türkiye,"1,74m",2,10,1,21,68
2153,14,Irfan Akgün,6,27 Tem 1996,Türkiye,-,1,150,1,27,68
2154,32,Mustafa Diler,6,1 Oca 1996,Türkiye,-,,150,1,27,68
2155,8,Ufuk Özcan,6,29 Tem 1995,Türkiye,"1,83m",3,10,1,28,68
2156,47,Mehmet Aslan,6,16 Oca 2000,Türkiye,"1,72m",2,10,1,23,68
2157,20,Talha Bulut,7,28 Nis 2001,Türkiye,"1,79m",2,10,1,22,68
2158,79,Ahmet Baris Kartalci,7,12 Nis 2005,Türkiye,-,,10,1,18,68
2159,77,Arda Tuzcu,8,13 Haz 2002,Türkiye,"1,85m",2,150,1,21,68
2160,10,Metincan Cici,8,18 Şub 1995,Türkiye,"1,78m",1,125,1,28,68
2161,7,Polat Yaldir,9,17-May-03,Türkiye,"1,84m",2,200,1,20,68
2162,9,Harun Özcan,11,16 Tem 2000,Türkiye,"1,82m",2,100,1,23,68
2163,17,Hasan Türkyilmaz,11,11 Şub 1998,Türkiye,"1,87m",2,25,1,25,68
2164,-,Hasan Hüseyin Müstekin,11,4 Şub 2005,Türkiye,"1,93m",2,10,1,18,68
2165,88,Umut Aydin,11,13 Ağu 1997,Türkiye,"1,81m",2,10,1,26,68
2166,35,Hüseyin Koc,1,2 Ağu 1998,Türkiye,"1,84m",2,75,1,25,70
2167,1,Erdi Yokuslu,1,9 Şub 1992,Türkiye,"1,90m",2,25,1,31,70
2168,4,Kamil Icer,2,16 Eki 1990,Türkiye,"1,85m",2,100,1,33,70
2169,66,Gencer Cansev,2,4 Oca 1989,Türkiye,"1,87m",2,50,1,34,70
2170,14,Gökhan Payal,2,2-Mar-92,Türkiye,"1,81m",2,10,1,31,70
2171,24,Emre Sarikaya,2,18 Ağu 2003,Türkiye,-,,10,1,20,70
2172,27,Ilker Günaslan,3,15 Oca 1997,Türkiye,"1,70m",1,125,1,26,70
2173,17,Emirhan Demir,3,27 Oca 2003,Türkiye,-,,10,1,20,70
2174,77,Enes Yilmaz,4,5 Oca 1995,Türkiye,"1,72m",1,175,1,28,70
2175,26,Onur Arikan,4,12 Oca 1991,Türkiye,"1,73m",2,100,1,32,70
2176,10,Furkan Sagman,5,7 Oca 2000,Türkiye,"1,78m",2,125,1,23,70
2177,5,Furkan Isikdemir,5,11 Tem 1993,Türkiye,-,2,100,1,30,70
2178,6,Özkan Yigiter,5,7 Oca 2000,Türkiye,"1,90m",2,75,1,23,70
2179,8,Cinar Tarhan,6,20-May-97,Türkiye,"1,75m",,125,1,26,70
2180,-,Yunus Tarhan,6,23-Mar-02,Türkiye,"1,90m",2,25,1,21,70
2181,60,Eray Uysal,6,1 Haz 2003,Türkiye,"1,82m",1,10,1,20,70
2182,90,Bahadir Tasdelen,7,1 Eki 1990,Türkiye,-,2,75,1,33,70
2183,20,Ali Altinöz,7,17 Nis 2005,Türkiye,"1,70m",2,10,1,18,70
2184,-,Oguz Han Aynaoglu,8,22-Mar-92,Danimarka,"1,81m",2,75,1,31,70
2185,7,Ziya Alkurt,8,26 Eyl 1990,Türkiye,"1,76m",1,75,1,33,70
2186,28,Hasan Kaya,9,10 Kas 1995,Türkiye,-,2,50,1,27,70
2187,-,Kutsuay Emir Türen,9,1 Oca 2002,Türkiye,"1,86m",1,10,1,21,70
2188,9,Kubilay Yilmaz,11,9 Tem 1996,Avusturya,"1,84m",2,175,1,27,70
2189,23,Enes Yilmaz,11,4 Ağu 1996,Türkiye,"1,83m",2,150,1,27,70
2190,11,Oguzhan Sivrikaya,11,3 Nis 2002,Avusturya,"1,76m",1,10,1,21,70
2191,99,Ali Sefer,11,22 Nis 2003,Türkiye,-,,10,1,20,70
2192,-,Cenk Gönen,1,21 Şub 1988,Türkiye,"1,90m",2,50,1,35,40
2193,-,Hasan Umur Akin,1,28 Nis 2001,Türkiye,"1,91m",1,10,1,22,40
2194,34,Ege Baran Sahillioglu,1,15 Oca 2002,Türkiye,"1,90m",2,10,1,21,40
2195,98,Ercüment Kafkasyali,1,13 Eyl 1985,Türkiye,"1,87m",2,10,1,38,40
2196,16,Enes Kayar,2,1-Mar-00,Türkiye,-,2,150,1,23,40
2197,4,Kemal Tokak,2,25 Nis 1989,Türkiye,"1,84m",2,75,1,34,40
2198,28,Onur Akbay,2,13 Ağu 1986,Türkiye,"1,80m",2,75,1,37,40
2199,19,Nafican Yardimci,3,21-Mar-01,Türkiye,"1,80m",1,200,1,22,40
2200,3,Esref Korkmazoglu,3,27-May-94,Türkiye,-,1,150,1,29,40
2201,5,Sakib Aytac,3,24 Kas 1991,Türkiye,"1,87m",1,100,1,31,40
2202,13,Serdar Cansu,4,10 Ara 1991,Türkiye,"1,75m",2,225,1,31,40
2203,-,Volkan Ünlü,4,28 Oca 2003,Türkiye,"1,80m",2,25,1,20,40
2204,59,Taygun Vurgun,5,1 Oca 1990,Türkiye,"1,83m",2,25,1,33,40
2205,20,Maksut Taskiran,6,15 Şub 1995,Türkiye,-,,200,1,28,40
2206,6,Sefa Narin,6,6 Nis 1994,Türkiye,"1,78m",2,175,1,29,40
2207,8,Alper Karaman,6,24 Oca 1997,Türkiye,"1,82m",2,175,1,26,40
2208,14,Aykut Yakut,6,18-Mar-94,Türkiye,"1,80m",1,175,1,29,40
2209,21,Yusuf Akyel,7,4-May-91,Türkiye,"1,78m",1,175,1,32,40
2210,18,Hüseyin Afkan,7,8 Şub 1997,Türkiye,"1,72m",3,150,1,26,40
2211,11,Emir Senocak,7,1 Oca 2002,Türkiye,"1,76m",2,100,1,21,40
2212,1,Sertac Cam,8,28 Kas 1992,Türkiye,"1,76m",1,250,1,30,40
2213,10,Onur Eris,8,24 Şub 1993,Türkiye,"1,75m",1,150,1,30,40
2214,9,Furkan Yaman,11,8 Oca 1996,Türkiye,"1,82m",2,175,1,27,40
2215,7,Ali Yavuz Kol,11,29 Oca 2001,Türkiye,"1,75m",2,125,1,22,40
2216,99,Idris Furat,11,5 Haz 2001,Türkiye,"1,84m",2,75,1,22,40
2217,-,Abuzer Gaffar Toplu,11,8 Oca 1991,Türkiye,"1,86m",2,10,1,32,40
